transaction_id,bank_name,customer_id,customer_first_name,customer_last_name,customer_account_number,merchant_id,merchant_name,merchant_account_number,transaction_amount,credit_card_number,credit_card_type,expiry_date,mode_of_transaction,transaction_date,transation_time,transation_type,transation_location,transation_ip,transation_status
ac29a545-98a4-4de9-ba09-ff8f3009d2fc,HDFC,28-4342064,Allx,Abrahami,HDFC0054828,96-9624050,Robenia,HDFC0097975,53275,560224060852790432,PLATINUM,1/16/2026,ONLINE,09/10/2019,12:49:25,DEBIT,Jambeyan,246.188.149.76,SUCCESS
0c6909b5-8fdb-4b0e-b9a0-9c3df2f1158f,KOTAK,38-5078388,Roderigo,Carlozzi,KOTAK042140,09-1524088,Read,KOTAK071983,1501,5599762551848709,SILVER,11/20/2023,ONLINE,12/07/2019,23:34:27,DEBIT,Falkenberg,97.4.91.202,SUCCESS
22ed2214-817d-4323-b06d-8d01e57e80fe,ICICI,88-6241247,Cookie,Elt,ICICI040144,78-0790400,Gustavus,ICICI062262,35591,63049129876094267,BRONZE,5/28/2025,POS,29/03/2020,0:47:33,CREDIT,Capão da Canoa,233.165.118.244,SUCCESS
02365809-b330-4a92-b0aa-e915fd4e295c,SBI,75-7798229,Inesita,Mably,SBI00054811,99-7719992,Clarabelle,SBI00081170,62763,3588925999921663,SILVER,2/27/2025,ONLINE,22/10/2019,21:47:23,DEBIT,Lidong,95.134.40.78,SUCCESS
99d4da86-a17e-47c4-a636-a448684c60a5,KOTAK,72-9314711,Allianora,Mowsdill,KOTAK052396,34-4132608,Robbert,KOTAK056653,43265,36651312645441,GOLD,9/15/2023,BANK,18/05/2020,7:28:51,DEBIT,Calumpang,187.158.121.150,SUCCESS
03f34a5a-a096-4713-9f79-ef1842613af3,KOTAK,10-7834044,Ashia,Blackett,KOTAK054795,12-2648094,Arleyne,KOTAK098937,54206,561003973757108085,BRONZE,12/11/2023,ONLINE,10/02/2020,14:50:04,CREDIT,Bosobolo,67.86.141.34,SUCCESS
73c6d8c9-2e56-4957-850f-846507ef5482,ICICI,10-0641275,Roxi,Jahncke,ICICI043518,47-0632917,Katherine,ICICI081489,33883,3567274220750947,GOLD,8/12/2026,POS,13/08/2020,15:53:25,DEBIT,Liaodian,145.81.154.146,SUCCESS
a6402052-56ad-4127-a4e9-76637e5f4fd1,KOTAK,36-1868799,Phyllys,Northcliffe,KOTAK025426,02-5147709,Parnell,KOTAK077241,78550,5540050378585187,SILVER,10/27/2025,ONLINE,17/10/2019,21:56:12,DEBIT,Glencoe,12.21.200.81,SUCCESS
3ec3a64b-a2c3-4ef8-8d18-3c9dd02a1b0e,KOTAK,73-1005701,Catlee,Eilles,KOTAK015118,23-2481412,Joseito,KOTAK081793,15942,374533640850093,PLATINUM,11/17/2022,POS,12/03/2020,5:32:00,DEBIT,Mangulewa,92.210.74.81,FAILED
49b7aa6f-1257-48d4-9df9-593d6f18df73,HDFC,55-2724851,Enrichetta,Wyborn,HDFC0043419,09-9744195,Livvy,HDFC0083204,63543,5007667038310064,SILVER,11/24/2021,POS,29/10/2019,0:38:41,CREDIT,Totoras,180.55.239.237,FAILED
a5c7f6f3-4280-49a4-aecd-32f81a12751e,SBI,35-8800452,Cara,Neesham,SBI00028878,52-2150128,Archaimbaud,SBI00076833,94257,5100130383820415,PLATINUM,4/30/2026,ONLINE,31/07/2019,13:20:18,DEBIT,Křenovice,74.171.241.117,SUCCESS
46e2d78d-a2cc-4d6c-ae7c-f8ffc88c2dde,SBI,54-7092481,Suzie,Turford,SBI00016143,17-3186010,Evonne,SBI00058377,62671,3584073342749145,BRONZE,2/25/2024,BANK,05/07/2019,8:32:40,CREDIT,Kute,48.69.179.247,SUCCESS
650045b7-8884-42ea-98b8-a294b85b4131,HDFC,46-8068729,Mile,Larderot,HDFC0027479,14-2444198,Angelique,HDFC0089308,46661,3544033435877293,BRONZE,4/28/2023,ONLINE,23/03/2020,23:28:54,CREDIT,Tagta,238.56.177.192,SUCCESS
622508a2-69a1-4413-a4dc-5bcdd97599f0,ICICI,91-6935150,Camel,Guitton,ICICI052904,03-8381022,Gale,ICICI072255,72663,30006384756533,SILVER,11/23/2023,POS,29/01/2020,11:35:42,CREDIT,Castelli,201.6.172.154,SUCCESS
96b977da-0fd3-4f08-8f40-589dafdb7db5,SBI,47-6386244,Tiebold,Ivashchenko,SBI00036866,13-9396684,Raimundo,SBI00079992,5053,3552292958343351,SILVER,2/13/2026,ONLINE,14/07/2020,1:36:00,CREDIT,Pompéu,58.221.123.102,SUCCESS
45f3e5e1-db8f-45b5-b49b-f795c5e9a678,ICICI,62-7869047,Teddie,Duchant,ICICI050224,86-1049856,Samara,ICICI074074,35497,4911017349171609114,PLATINUM,9/12/2026,POS,16/07/2020,17:27:33,CREDIT,Lávara,83.168.225.100,SUCCESS
6b5766a5-e277-498f-9ad7-a9543071817f,KOTAK,09-3093760,Phil,Rawstron,KOTAK032427,31-4006642,Lamont,KOTAK099513,11314,3539086693638739,PLATINUM,4/11/2024,ONLINE,21/07/2019,18:13:11,CREDIT,Chengnan,186.21.119.9,SUCCESS
2f7fd6a7-32a1-4591-bda8-9d88488ed360,SBI,21-1379695,Belicia,Tombleson,SBI00026738,38-5924324,Susannah,SBI00071399,32734,3533365551585695,PLATINUM,8/10/2025,ONLINE,01/10/2019,7:10:04,CREDIT,Kertosari,136.216.168.146,SUCCESS
9772d75d-d1e5-4693-b66a-07de6a2a0801,HDFC,52-1296591,Etheline,Labba,HDFC0038727,15-4747270,Stillmann,HDFC0080716,77008,3563162798181575,GOLD,3/15/2023,ONLINE,19/06/2019,12:10:57,CREDIT,Chichigalpa,247.179.171.82,SUCCESS
a773c936-5b38-4522-a72c-2802598cb620,SBI,85-4466199,Keefer,Weaving,SBI00014761,44-9257325,Salomon,SBI00089731,84201,3531103092591381,PLATINUM,6/8/2022,ONLINE,27/06/2019,2:36:18,CREDIT,Gowarczów,105.29.147.0,SUCCESS
aabe6270-0588-47c8-b6ba-99bdb880ec14,ICICI,04-9631386,Candi,Coop,ICICI028856,69-2821031,May,ICICI088073,29019,5602229507016588,SILVER,10/28/2024,BANK,11/07/2019,16:43:12,DEBIT,Izingolweni,80.30.249.205,SUCCESS
dde6f7b0-0009-4e0d-9bbc-5862a453f628,ICICI,91-5291198,Alwin,Shawell,ICICI015921,80-4573083,Freddy,ICICI062121,94559,5274770730149107,BRONZE,6/20/2025,POS,30/11/2019,13:51:55,DEBIT,Xilian,38.15.115.28,SUCCESS
4158d965-590e-40a9-94e4-dd537cd0a93e,KOTAK,03-4598704,Alfy,Bechley,KOTAK049671,34-7496981,Lauritz,KOTAK055973,26578,201843785391251,GOLD,7/4/2024,POS,29/06/2019,7:03:18,CREDIT,Oltinko’l,39.182.240.220,SUCCESS
75c545d5-cf7a-48c5-b350-b292c10fe90f,HDFC,55-7919280,Melba,Wharlton,HDFC0029829,19-4905589,Udell,HDFC0081435,87983,3586250599082143,GOLD,3/29/2023,POS,30/10/2019,20:22:58,DEBIT,Paraguaçu,174.23.66.56,SUCCESS
c0a932fe-d7b3-4c6d-92a4-0e1fd2e51d1f,ICICI,32-8591309,Dreddy,Webbe,ICICI038965,40-0129068,Chrisse,ICICI056049,21076,5602226394602900,BRONZE,1/16/2024,ONLINE,31/03/2020,1:02:27,CREDIT,Pinamalayan,196.119.29.53,SUCCESS
db901844-fcdf-495b-9d10-592440576718,KOTAK,21-1646885,Allayne,Ritchley,KOTAK024294,61-8782663,Selig,KOTAK064651,44636,6304094875385190,SILVER,4/29/2024,BANK,28/08/2019,5:10:40,DEBIT,Nicoya,213.244.100.137,SUCCESS
0b1ea278-86fd-4e85-a557-d0f64e64f4b6,CITY,05-1962085,Candy,Jonuzi,CITY0038428,64-2473107,Selinda,CITY0058646,24977,36441038262428,GOLD,9/3/2022,BANK,13/08/2019,21:50:04,DEBIT,Pejek,136.5.176.56,SUCCESS
1ca63a87-140a-456a-af1f-48415f01220d,SBI,90-4461578,Gordy,Brimham,SBI00038878,16-0425487,Cullan,SBI00097986,16579,374622242206455,SILVER,3/13/2026,POS,02/09/2020,22:49:34,CREDIT,Narew,236.11.2.207,SUCCESS
f2dff78a-b132-45ec-8c6a-f55d2a2f4fc8,ICICI,54-1151834,Lombard,Golsthorp,ICICI046234,69-8103464,Abner,ICICI057563,11672,4017952325454,GOLD,8/31/2027,POS,29/12/2019,12:43:38,CREDIT,Barra do Bugres,63.226.125.11,SUCCESS
5ab76e88-49db-48d4-9f10-25782c825373,ICICI,25-2022377,Adelaida,Vassman,ICICI038910,03-6509513,Alberta,ICICI060892,72290,3562960125067685,PLATINUM,1/8/2022,BANK,27/04/2020,17:57:12,DEBIT,Yanqul,139.242.74.140,SUCCESS
7da058b9-be20-42fc-a562-e0443f7504f1,CITY,82-5369306,Odille,Hamblyn,CITY0042462,77-9469362,Dulsea,CITY0075116,21280,36712644555359,SILVER,12/14/2021,POS,18/02/2020,20:34:30,CREDIT,Bambor,194.74.242.155,SUCCESS
01f3ed8b-7c5b-409c-a390-cc16941ff56d,HDFC,51-8019793,Gill,Grinval,HDFC0027517,60-0996670,Seward,HDFC0083675,5975,5100148470158325,SILVER,9/20/2021,BANK,08/01/2020,11:45:41,CREDIT,Zürich,54.119.174.7,SUCCESS
52ab0257-010d-4f2b-92af-50b03cf048a8,HDFC,60-4645872,Lethia,Bonus,HDFC0033632,93-9767616,Waldon,HDFC0072466,56979,30239441725007,SILVER,11/16/2026,BANK,23/12/2019,20:17:48,DEBIT,Pergamos,142.180.138.115,SUCCESS
efc5d627-a12f-45c7-8c8e-15efece5003f,ICICI,34-9422035,Nertie,Colbourn,ICICI037203,49-2594528,Jaquelin,ICICI063884,26755,3548271907203855,SILVER,11/21/2025,ONLINE,25/08/2019,21:02:54,CREDIT,Rychnov nad Kněžnou,37.211.173.35,SUCCESS
2d469806-de58-4009-ab5b-3acaed4b7733,KOTAK,10-3318071,Giulia,Muxworthy,KOTAK042721,06-8952483,Hartley,KOTAK082509,48138,6759990300141852,PLATINUM,10/25/2026,BANK,14/03/2020,22:49:31,CREDIT,Prao,104.146.92.182,SUCCESS
4cef5887-dac3-4b3a-98e2-0f40cadd9b35,HDFC,18-6072702,Zahara,MacWilliam,HDFC0042751,01-0527272,Madlin,HDFC0084414,45220,5641826547160368,PLATINUM,1/10/2027,ONLINE,31/07/2020,1:53:15,DEBIT,Syrskoye,150.94.151.21,SUCCESS
216516bc-4386-465b-a314-72e5d9ee6279,ICICI,52-6376039,Fedora,Vaggers,ICICI024148,59-9143349,Ingeborg,ICICI077106,3479,5010123561917987,GOLD,12/27/2022,ONLINE,13/06/2020,14:27:22,CREDIT,San Fernando de Atabapo,195.227.66.36,SUCCESS
1b0300e7-c48f-479c-9766-24560cbb5e14,KOTAK,01-0789334,Balduin,Nuss,KOTAK011781,39-8243091,Mia,KOTAK058547,47269,5048370808906606,PLATINUM,9/10/2026,BANK,28/08/2020,0:29:38,CREDIT,Lumatil,226.68.125.187,SUCCESS
37f9674b-0c10-4481-828a-f4b573bd16ef,HDFC,68-3179358,Salvatore,Larway,HDFC0035352,96-5860798,Kiel,HDFC0090114,72645,5602236751658072,PLATINUM,10/24/2021,ONLINE,28/11/2019,22:09:10,DEBIT,Ujazd,52.26.27.204,SUCCESS
a96d2164-67d9-4c51-acd8-12ebbb65f537,SBI,75-7707155,Emmalyn,Macvain,SBI00025475,87-3661570,Angeline,SBI00088130,76964,201582832048262,SILVER,5/14/2025,BANK,15/01/2020,4:05:37,CREDIT,Qingshu,102.35.111.153,SUCCESS
933e3062-54e2-4474-810d-b2849d45710e,SBI,39-8453010,Patience,Laxton,SBI00018015,97-8701793,Ferd,SBI00080517,89194,201724000339418,SILVER,8/25/2025,ONLINE,21/07/2019,9:05:53,DEBIT,Engure,190.20.200.146,SUCCESS
f0eff256-bcf1-415e-9569-227004ead433,KOTAK,02-5616834,Sherri,Fursse,KOTAK053051,05-9007328,Meredeth,KOTAK057680,75478,5602215584737790,PLATINUM,3/1/2026,BANK,21/03/2020,12:11:40,CREDIT,San Jose,151.180.206.60,SUCCESS
1e17856a-1ced-45b1-a30b-0ccfe15dd529,CITY,32-0326569,Yorgo,Tynemouth,CITY0012345,73-1671125,Abbey,CITY0057498,23025,5641824474011628341,GOLD,1/20/2024,POS,12/07/2020,14:02:34,DEBIT,Xiahan,115.155.4.171,SUCCESS
d8a121d9-c22d-4b43-b172-a11b3df50ee9,ICICI,21-5780377,Felipe,Turrell,ICICI037499,61-2468175,Odo,ICICI075861,33539,4917780199781023,PLATINUM,12/23/2022,POS,06/07/2019,10:10:56,CREDIT,High Prairie,254.11.95.139,SUCCESS
0f2e2ccf-44bc-41b7-a913-c99500de2e15,CITY,36-1674747,Obadias,Goodere,CITY0045743,51-2260658,Tammy,CITY0083820,84660,201474145887430,BRONZE,8/6/2022,BANK,12/05/2020,14:03:35,DEBIT,Prince Rupert,209.206.178.186,SUCCESS
6dd97547-bc42-4790-96cd-c1d5f2b41c41,SBI,67-8740770,Marta,Bonehill,SBI00037782,66-3247301,Berenice,SBI00096118,94799,6759656073255065426,SILVER,1/17/2027,POS,21/07/2020,21:33:49,DEBIT,Чучер - Сандево,217.211.21.45,FAILED
d9e736d2-4835-4919-b3e9-ced0a2a34b8d,ICICI,48-8169933,Deny,Rivilis,ICICI023887,54-0477761,Catrina,ICICI096522,13680,3559059009847695,BRONZE,4/20/2023,POS,12/11/2019,7:06:58,DEBIT,Cipari,227.28.5.206,FAILED
74fbe3b0-6950-4382-9c14-ed4d782d5474,KOTAK,33-7020110,Teressa,Toping,KOTAK031194,11-7916229,Berthe,KOTAK077185,26604,3575707925954116,SILVER,2/1/2025,BANK,21/05/2020,18:49:53,DEBIT,San Marcos,46.249.21.172,SUCCESS
fe2c0ac1-7eed-451f-9af2-bdba57b099a3,HDFC,39-8665550,Gilberto,Hennington,HDFC0034725,43-2150189,Ham,HDFC0091759,79424,3544820683624645,PLATINUM,3/27/2022,ONLINE,10/07/2020,20:10:44,DEBIT,Yuanzhou,140.64.58.75,SUCCESS
bfba0dcd-e7ed-4359-8380-6dabf05524eb,ICICI,26-0218219,Oby,Ramsted,ICICI024804,85-4875075,Zandra,ICICI084546,24076,3542825321136151,SILVER,3/7/2026,ONLINE,20/07/2019,19:22:25,CREDIT,Mników,168.118.17.198,SUCCESS
53293ecb-3203-41df-adbe-d8894e87b037,ICICI,65-2637857,Erroll,Blaney,ICICI053526,36-7328346,Kittie,ICICI092497,70438,4766790404549539,GOLD,1/18/2027,POS,30/06/2020,1:22:25,CREDIT,Orleans,147.146.188.83,SUCCESS
72fdda2e-7c58-4197-9047-591f498dd50c,ICICI,50-2574883,Massimiliano,Reuther,ICICI047338,19-2887268,Kinsley,ICICI083792,36082,3582297485007605,PLATINUM,9/9/2027,BANK,14/03/2020,0:17:50,CREDIT,Tazarine,112.172.41.138,SUCCESS
5eb93890-5481-458e-80e9-f48b95342759,HDFC,96-8322775,Sharon,Mellenby,HDFC0012186,22-5206191,Germaine,HDFC0066842,32740,3556555942332334,GOLD,5/26/2025,POS,03/09/2020,4:30:22,CREDIT,Birayang,194.138.105.124,SUCCESS
309a2d78-15d8-45e5-ad52-d516c8e6ddab,HDFC,20-9174622,Cyrill,Nowakowska,HDFC0048106,42-5347667,Orsa,HDFC0099117,89692,3540169709372373,GOLD,4/1/2022,BANK,21/07/2019,21:07:49,DEBIT,Si Mahosot,121.79.202.48,SUCCESS
f2f179ee-6cdf-4b0b-b20f-f443323554f9,KOTAK,61-4660744,Sharline,Newstead,KOTAK018244,80-5781253,Durward,KOTAK055681,11080,3529139058628704,GOLD,9/8/2022,ONLINE,16/07/2020,11:44:35,CREDIT,Hacı Zeynalabdin,108.74.56.13,SUCCESS
a0d0260a-359e-42c7-af64-be761a2ce46f,HDFC,83-1982983,Augustin,McAne,HDFC0013807,06-2695445,Tyson,HDFC0095963,81079,3533721620926999,SILVER,5/13/2025,ONLINE,23/02/2020,14:21:53,DEBIT,Mayakovski,125.67.135.210,FAILED
951c8ca1-6188-4e2e-9798-68027fcd824f,SBI,48-2171725,Milzie,Tabert,SBI00029705,73-1373088,Elayne,SBI00096757,91176,201902065752093,GOLD,4/4/2023,POS,27/07/2020,0:46:25,DEBIT,Xihongmen,245.149.121.217,SUCCESS
4c2f6d92-c32f-46e2-aae8-7f90ac1d9a1b,KOTAK,95-4447839,Hephzibah,Reaveley,KOTAK012073,66-3120206,Lothaire,KOTAK056416,19580,3573707495751167,SILVER,3/29/2024,ONLINE,01/12/2019,5:04:01,DEBIT,Bonneuil-sur-Marne,7.208.114.172,SUCCESS
9e064b83-444d-477e-a367-73529367a0bf,ICICI,79-7307020,Barret,Pimblotte,ICICI049555,83-6091124,Phyllys,ICICI058131,55682,3541939546788562,PLATINUM,4/11/2027,ONLINE,14/11/2019,4:01:54,CREDIT,Bucu Kidul,61.199.143.62,FAILED
fcee34f3-b784-4fb8-b183-f24cb26e5c84,KOTAK,01-2366899,Dale,Eborall,KOTAK031380,98-1588789,Shaylynn,KOTAK078129,88891,6334625687838263289,BRONZE,2/12/2022,POS,02/03/2020,6:16:01,DEBIT,Fengle,223.220.77.205,SUCCESS
e335894e-30f9-4b11-8c7e-61bdad48198b,CITY,21-4994434,Sydel,Kinzett,CITY0022092,18-0532237,Caprice,CITY0060807,99920,4175003778103445,GOLD,12/5/2026,POS,14/01/2020,20:27:43,CREDIT,Chishtiān Mandi,248.163.147.83,SUCCESS
694d7bb5-a9b9-4a1b-82cc-ad9b6340aac7,KOTAK,21-8603439,Abraham,O'Sheeryne,KOTAK017527,17-2502466,Orbadiah,KOTAK058290,66902,5577417504035708,SILVER,9/18/2025,BANK,14/11/2019,8:10:54,DEBIT,Xianlin,102.248.184.10,SUCCESS
0e85e351-d8d8-4781-bdca-9532df44ebc7,KOTAK,32-5432054,Harlan,Standingford,KOTAK011529,44-5629955,Douglas,KOTAK057508,7323,5048370886613207,PLATINUM,6/3/2026,BANK,28/08/2020,7:29:22,DEBIT,Jiehu,68.12.156.171,SUCCESS
202a1e90-4e5c-424d-a8fb-9f68f8be703b,CITY,43-9216044,Jack,Keesman,CITY0051053,27-7101706,Iormina,CITY0093045,93176,501879383685470705,BRONZE,4/29/2027,ONLINE,05/03/2020,14:12:21,CREDIT,Javhlant,241.190.52.234,SUCCESS
eb93b173-f14b-4499-a049-bde4802fc838,CITY,85-0005713,Tabor,Oakman,CITY0054189,87-1041225,Carolus,CITY0068483,43513,6304706895619320,BRONZE,3/25/2026,POS,15/07/2020,23:09:47,DEBIT,Palermo,141.249.179.125,FAILED
a2820864-a2fe-4dac-9723-7c3a4b5377c9,HDFC,85-2962797,Reena,Eisold,HDFC0011631,95-7534458,Kevin,HDFC0062547,4889,3553697164170654,SILVER,3/17/2027,POS,02/12/2019,3:20:00,CREDIT,Choushui,82.121.26.231,SUCCESS
f52e1ca6-13c7-436a-b329-2b045f3ed0d2,HDFC,74-8338397,Carlo,Gresswell,HDFC0035528,03-2848511,Hamlen,HDFC0066468,71912,676268095844313845,GOLD,1/4/2024,POS,25/08/2019,22:33:07,DEBIT,San Vicente de Bique,135.102.37.8,SUCCESS
eaffef3b-07ed-440e-bf8c-c9fa3fb15604,KOTAK,73-2383537,Teddie,Petrenko,KOTAK016463,09-3320409,Ami,KOTAK057182,55132,67092500120915878,SILVER,1/4/2026,BANK,12/10/2019,11:18:42,CREDIT,Taiba,124.237.85.185,SUCCESS
fcbda903-af54-40aa-925d-31fe0572401e,SBI,19-5810416,Lem,Guly,SBI00030430,90-6185572,Wilt,SBI00081570,82421,3539487091437213,PLATINUM,1/17/2025,BANK,14/06/2020,21:26:09,DEBIT,Bielefeld,83.222.179.145,SUCCESS
f02f7e41-3387-4bd3-8b4b-b28462dd3b94,SBI,10-1584806,Angelina,Antonnikov,SBI00035892,38-8985234,Caddric,SBI00088534,46344,3565618128287448,BRONZE,8/1/2026,POS,06/10/2019,20:12:26,CREDIT,Shestakovo,70.69.14.174,SUCCESS
28700116-94b3-46eb-bafb-ea7cd2777c29,CITY,89-1330343,Giorgio,Brunn,CITY0013838,20-3497141,Teddy,CITY0084357,59209,3551075574901707,SILVER,5/11/2027,BANK,25/10/2019,13:55:16,CREDIT,Bolekhiv,154.209.101.172,SUCCESS
c9b0c273-55e1-4e87-a4b9-5911e23a1c9c,KOTAK,22-2621852,Casi,Abberley,KOTAK052232,03-8626156,Noe,KOTAK094468,49385,50384354828195380,GOLD,3/30/2023,POS,15/02/2020,21:44:13,CREDIT,Linggou,206.226.195.42,SUCCESS
6bff6e9d-cdec-4e88-9a90-f5b3b286c4f1,CITY,28-7284437,Gallagher,Coda,CITY0038381,91-4341863,Nikolas,CITY0083672,73865,5100133994588843,GOLD,8/22/2023,ONLINE,20/12/2019,7:44:36,DEBIT,Beja,238.20.112.103,SUCCESS
eb0bcd40-077f-4727-87ef-47e598861572,KOTAK,36-5164742,Case,Walkowski,KOTAK052657,85-2736075,Deonne,KOTAK074133,74684,4405255841436267,BRONZE,5/23/2023,POS,11/10/2019,1:01:02,DEBIT,Mingoyo,165.61.175.194,SUCCESS
db8b23c1-f075-4319-b704-ca7b7fb0d353,ICICI,70-9168381,Mort,Haselgrove,ICICI022097,51-6018058,Coleen,ICICI096675,66222,4405673086419758,GOLD,5/31/2023,POS,13/09/2019,9:48:13,CREDIT,Hutou,65.118.165.56,FAILED
280c5ec2-97c7-42dc-aee3-164d92d05bd6,SBI,73-8528320,Shanon,Fishleigh,SBI00026007,33-0333364,Mickie,SBI00080685,31881,3543844714387346,SILVER,6/6/2027,BANK,29/02/2020,5:53:00,CREDIT,Sacramento,184.95.106.227,SUCCESS
151a5c7e-33a4-4977-9421-8c973c98703f,KOTAK,29-6535029,Aldus,Glancey,KOTAK021699,78-0772204,Tarrance,KOTAK084460,59801,5108757540625279,GOLD,9/13/2027,ONLINE,26/03/2020,17:30:35,DEBIT,Honglan,203.60.237.246,SUCCESS
58e494a9-d151-4e12-8dbd-32d52d1a14b7,SBI,35-3071400,Godart,Shackle,SBI00054525,63-0423305,Sidonia,SBI00088410,30927,5641823279459407,BRONZE,8/23/2022,ONLINE,10/04/2020,16:23:53,DEBIT,Strawczyn,145.226.254.154,SUCCESS
98211876-9a27-4b1f-b823-b77f27be8ba9,CITY,37-4811152,Whitman,Thrasher,CITY0021804,03-9125532,Chrissie,CITY0085455,55871,4911637116801277301,PLATINUM,8/10/2025,BANK,02/10/2019,7:42:42,CREDIT,San Antonio,10.199.90.16,SUCCESS
b98a30ce-5a56-42b3-8f8b-0f06e2de83d6,HDFC,76-0532685,Dorolice,Jeanet,HDFC0014476,51-1201555,Easter,HDFC0096772,3112,3568563151936833,SILVER,10/13/2026,POS,12/02/2020,19:10:24,CREDIT,Citampian,130.62.24.46,SUCCESS
219747f5-9597-4fc8-bf5f-5e020c1567c5,ICICI,42-8698722,Jenni,Barbera,ICICI020756,51-1353456,Shea,ICICI067053,81380,374622093853843,PLATINUM,1/6/2025,ONLINE,18/07/2019,8:00:23,DEBIT,Aranos,24.137.250.129,SUCCESS
875171dd-9b55-4f7b-95ce-a92073c17124,SBI,46-2960539,Maurise,Mazzia,SBI00035545,78-8367716,Kori,SBI00086056,63163,3554519917200332,SILVER,10/30/2021,POS,26/07/2019,9:09:36,DEBIT,Juazeiro do Norte,41.243.161.91,SUCCESS
640b4fc0-46be-4996-95be-8fc38de29431,ICICI,65-5580621,Prudi,Bickle,ICICI053704,87-3994958,Henri,ICICI078881,28128,3534761542420837,BRONZE,3/21/2024,BANK,04/11/2019,0:51:11,DEBIT,Zeguo,132.184.101.42,SUCCESS
d7c822af-be46-4548-bcd3-83287bd3f38d,SBI,92-1083545,Martha,Bussell,SBI00038173,05-8415533,Marybeth,SBI00086908,23986,3577880898470689,SILVER,11/14/2022,BANK,27/08/2019,7:19:58,CREDIT,Радолишта,92.131.206.222,SUCCESS
3d13959a-e303-49d4-9c5c-8a2c1c5fb7e6,HDFC,43-5589552,Harrison,Lockier,HDFC0014517,97-5130760,Amelia,HDFC0066582,58367,6379381392505859,GOLD,11/22/2021,ONLINE,28/12/2019,17:11:30,CREDIT,Qianshan,184.175.250.132,SUCCESS
6b0d4555-092e-4a39-987c-96739ffa35a8,ICICI,53-0172684,Georgetta,Dulling,ICICI037929,64-5387108,Goober,ICICI062112,64352,4911435934247409740,PLATINUM,5/18/2024,ONLINE,18/08/2019,17:15:07,CREDIT,Croissy-sur-Seine,7.135.169.252,SUCCESS
b4af410f-f5f0-47f7-8991-6bbcec1ffefd,ICICI,82-1325314,Jillian,Tibbits,ICICI041158,76-8682041,Oran,ICICI072481,23109,3542151474260148,GOLD,1/8/2023,BANK,01/09/2019,14:07:50,DEBIT,Sann,249.40.114.150,SUCCESS
be7c0f78-4e1e-4460-b7d6-43ae125c741c,KOTAK,57-5064947,Horatius,Lowdyane,KOTAK030819,86-6414903,Vladimir,KOTAK093400,14125,3546480528103103,BRONZE,7/6/2023,POS,28/05/2020,2:29:12,CREDIT,Bajina Bašta,45.244.196.8,SUCCESS
15a28163-c270-4157-a22c-9a48385094d8,SBI,35-6776461,Barn,Garz,SBI00030689,70-8978088,Birgit,SBI00099298,8478,3543881625999702,PLATINUM,2/21/2027,BANK,04/02/2020,21:59:04,CREDIT,Stockholm,102.173.252.35,SUCCESS
11389037-a326-48d7-9c2b-9b4d0077d8e7,ICICI,78-6893459,Costanza,Yapp,ICICI053517,54-3336329,Louise,ICICI086299,44457,5641829567261645,GOLD,10/18/2024,BANK,31/05/2020,15:42:55,DEBIT,Semuda,222.179.114.99,SUCCESS
3d08f265-8f1b-439f-823a-c2542b5168ad,KOTAK,17-7781083,Willa,Bouldstridge,KOTAK051320,92-4692257,Odessa,KOTAK080385,55822,5893285076366414,GOLD,10/7/2026,POS,14/04/2020,14:40:17,CREDIT,Dawuhan,50.130.28.253,SUCCESS
7a10bfe9-c93d-49fc-8714-f4d45a0bf05e,ICICI,84-5332022,Dareen,Wellan,ICICI022968,16-0225190,Matthias,ICICI076789,70540,3535202611985953,GOLD,9/25/2025,BANK,22/06/2020,11:09:57,DEBIT,Beicang,11.117.233.242,FAILED
3692bf0e-4b0e-4d72-b5ab-02bc7ff9919a,HDFC,50-4450482,Tasia,Martignoni,HDFC0044526,56-1052319,Tamarah,HDFC0077326,56808,5108750324621176,BRONZE,6/25/2024,POS,15/07/2020,10:18:43,CREDIT,As Suqaylibīyah,235.126.63.195,SUCCESS
7ce4a797-b439-4eb1-915b-14729d481e9f,HDFC,94-6241205,Claudie,Cabera,HDFC0017909,08-2371808,Elysha,HDFC0065417,13482,3565472540666031,GOLD,8/21/2024,ONLINE,28/08/2019,17:32:33,CREDIT,Tianzhen,86.3.216.161,SUCCESS
14614963-e50b-47c9-bc04-b3d99ae33316,HDFC,30-5578627,Valli,Drinkhall,HDFC0013604,28-1300039,Elbert,HDFC0097775,85092,3533552608451639,PLATINUM,5/22/2023,POS,19/07/2019,23:51:38,DEBIT,Malanje,176.82.38.149,SUCCESS
5384a679-1fa9-448f-8ee8-2e5639f6a3de,SBI,10-4599165,Gloriane,Park,SBI00017561,99-1968584,Domeniga,SBI00064778,88189,3528891043253300,BRONZE,7/31/2022,BANK,17/05/2020,0:47:06,CREDIT,Liuqiao,207.20.137.147,SUCCESS
b39fffb8-b804-4b00-9c04-ee93aa9c89b0,CITY,82-1606205,Delores,Urquhart,CITY0051020,30-7807063,Melisande,CITY0067616,35176,5610102454354692,GOLD,10/18/2023,POS,02/11/2019,9:24:54,DEBIT,Las Toscas,153.205.25.214,SUCCESS
